50
25
['541', '942', '795', '774', '450', '977', '688', '641', '321', '459', '890', '775', '937', '86', '790', '21', '667', '444', '383', '410']
['797', '581', '152', '673', '760', '304', '327', '660', '445', '835', '710', '946', '308', '793', '657', '196', '986', '10', '447', '210']
['343', '496', '184', '381', '874', '389', '777', '99', '93', '675', '698', '74', '265', '813', '699', '881', '744', '838', '953', '159']
['66', '521', '348', '217', '219', '901', '402', '378', '342', '422', '259', '466', '801', '548', '679', '883', '602', '645', '589', '34']
['161', '157', '243', '514', '195', '73', '446', '992', '961', '47', '408', '624', '706', '230', '172', '126', '632', '713', '585', '725']
['343', '74', '184', '496', '159', '777', '953', '838', '813', '389', '744', '881', '265', '99', '874', '698', '381', '93', '699', '675']
['504', '64', '358', '369', '750', '823', '686', '500', '68', '423', '771', '164', '78', '20', '959', '331', '900', '297', '507', '1']
['111', '612', '979', '689', '966', '757', '711', '805', '970', '920', '715', '597', '898', '788', '524', '180', '166', '532', '282', '615']
['123', '717', '429', '911', '109', '882', '49', '935', '820', '23', '535', '621', '401', '18', '967', '241', '962', '119', '298', '387']
['142', '779', '302', '173', '648', '200', '88', '249', '244', '458', '516', '437', '846', '148', '270', '666', '746', '352', '262', '812']
['388', '671', '7', '380', '789', '53', '862', '538', '508', '859', '258', '572', '814', '477', '871', '941', '567', '137', '720', '552']
['730', '372', '893', '892', '272', '376', '426', '781', '118', '998', '735', '640', '928', '718', '470', '83', '889', '367', '780', '290']
['707', '902', '84', '608', '425', '228', '530', '19', '303', '796', '885', '670', '220', '158', '299', '755', '420', '454', '984', '983']
['933', '144', '821', '108', '751', '482', '318', '209', '340', '400', '275', '528', '922', '456', '974', '439', '616', '843', '60', '518']
['51', '43', '59', '619', '191', '864', '708', '125', '338', '182', '798', '738', '972', '873', '257', '261', '978', '934', '484', '586']
['193', '947', '403', '207', '345', '563', '897', '140', '201', '87', '227', '651', '483', '39', '281', '550', '618', '419', '824', '695']
['302', '249', '437', '746', '648', '88', '262', '173', '516', '244', '142', '270', '200', '352', '846', '666', '779', '458', '148', '812']
['956', '580', '75', '94', '319', '124', '394', '359', '607', '320', '313', '799', '279', '346', '322', '639', '606', '397', '399', '254']
['927', '91', '289', '537', '913', '58', '286', '785', '879', '834', '676', '471', '721', '24', '869', '598', '831', '416', '703', '791']
['323', '85', '41', '499', '681', '672', '826', '312', '430', '841', '8', '151', '622', '628', '488', '469', '349', '794', '734', '658']
['745', '555', '316', '11', '4', '502', '613', '461', '940', '910', '691', '810', '665', '365', '413', '203', '355', '770', '829', '198']
['826', '469', '841', '488', '8', '151', '41', '628', '622', '681', '430', '312', '349', '672', '323', '85', '499', '658', '794', '734']
['913', '24', '416', '537', '721', '471', '703', '927', '869', '831', '286', '598', '785', '91', '58', '676', '289', '834', '879', '791']
['675', '74', '698', '265', '159', '881', '813', '874', '838', '184', '777', '381', '699', '99', '744', '93', '389', '953', '496', '343']
['251', '328', '952', '766', '186', '113', '169', '44', '295', '981', '145', '512', '114', '409', '737', '283', '587', '138', '293', '178']
['621', '935', '387', '535', '962', '911', '967', '18', '717', '23', '241', '298', '119', '109', '820', '429', '882', '49', '401', '123']
['698', '93', '675', '159', '744', '953', '496', '381', '699', '343', '777', '184', '389', '99', '838', '74', '265', '881', '874', '813']
['799', '322', '313', '956', '279', '580', '399', '639', '320', '254', '124', '346', '607', '319', '94', '397', '75', '394', '606', '359']
['479', '463', '895', '506', '363', '122', '861', '878', '784', '860', '769', '792', '973', '515', '557', '626', '661', '15', '493', '61']
['145', '737', '981', '113', '186', '587', '169', '178', '44', '328', '293', '409', '952', '766', '295', '251', '512', '138', '283', '114']
['319', '346', '94', '607', '956', '606', '394', '313', '322', '359', '124', '399', '580', '254', '397', '320', '639', '75', '799', '279']
['706', '47', '161', '514', '157', '230', '624', '243', '126', '713', '725', '632', '446', '961', '195', '73', '172', '585', '992', '408']
['282', '805', '920', '166', '970', '898', '689', '612', '615', '111', '180', '532', '788', '524', '715', '979', '711', '597', '757', '966']
['144', '528', '400', '974', '922', '439', '821', '933', '108', '843', '518', '482', '60', '318', '616', '340', '209', '275', '751', '456']
['447', '946', '657', '660', '10', '710', '986', '835', '673', '793', '308', '797', '760', '304', '210', '445', '196', '152', '581', '327']
['719', '611', '317', '926', '993', '277', '57', '263', '827', '958', '235', '899', '865', '995', '554', '758', '354', '684', '339', '545']
['398', '539', '732', '168', '976', '547', '390', '127', '457', '310', '280', '868', '690', '574', '643', '194', '17', '218', '635', '373']
['86', '641', '667', '942', '410', '444', '688', '383', '321', '775', '977', '890', '795', '541', '21', '790', '459', '774', '937', '450']
['286', '58', '721', '913', '91', '289', '927', '471', '676', '785', '879', '834', '831', '703', '416', '598', '791', '537', '869', '24']
['542', '332', '847', '806', '264', '702', '206', '830', '849', '604', '583', '356', '807', '522', '129', '120', '520', '630', '560', '101']
['276', '985', '964', '904', '202', '815', '836', '406', '594', '14', '637', '301', '245', '139', '216', '872', '131', '509', '404', '582']
['483', '140', '87', '201', '345', '403', '193', '281', '618', '563', '947', '824', '651', '550', '227', '207', '419', '39', '695', '897']
['194', '643', '574', '17', '127', '690', '398', '373', '635', '976', '390', '868', '457', '280', '218', '310', '539', '732', '547', '168']
['896', '590', '575', '529', '436', '569', '104', '943', '510', '891', '231', '443', '485', '2', '914', '854', '683', '307', '844', '558']
['736', '759', '453', '46', '379', '325', '71', '42', '851', '595', '982', '570', '875', '944', '370', '95', '237', '225', '3', '375']
['495', '668', '888', '870', '782', '930', '6', '82', '566', '215', '391', '653', '819', '503', '999', '559', '223', '468', '451', '647']
['714', '682', '260', '492', '909', '828', '971', '723', '876', '486', '842', '36', '617', '694', '368', '167', '487', '271', '347', '918']
['992', '408', '47', '161', '632', '706', '624', '713', '725', '446', '230', '157', '585', '172', '73', '126', '243', '514', '195', '961']
['146', '32', '246', '498', '192', '97', '662', '424', '654', '366', '764', '950', '474', '433', '421', '551', '35', '130', '704', '212']
['303', '299', '707', '19', '158', '796', '885', '84', '530', '425', '454', '220', '755', '670', '228', '983', '420', '984', '902', '608']
['397', '607', '75', '359', '799', '606', '322', '313', '956', '279', '320', '399', '94', '124', '639', '346', '394', '319', '580', '254']
['647', '782', '391', '999', '503', '870', '6', '215', '930', '566', '468', '668', '82', '451', '223', '653', '495', '888', '559', '819']
['684', '958', '758', '235', '827', '865', '719', '993', '317', '545', '354', '926', '277', '554', '57', '899', '995', '611', '339', '263']
['137', '552', '859', '380', '941', '871', '862', '789', '388', '508', '572', '258', '720', '477', '671', '53', '7', '538', '814', '567']
['452', '377', '160', '596', '274', '656', '185', '705', '153', '100', '179', '925', '800', '772', '106', '929', '804', '536', '636', '190']
['619', '261', '51', '873', '708', '338', '738', '586', '484', '43', '125', '59', '257', '864', '182', '191', '972', '798', '934', '978']
['721', '471', '913', '879', '289', '703', '58', '927', '869', '785', '537', '676', '831', '416', '24', '834', '598', '286', '791', '91']
['630', '847', '604', '702', '830', '849', '264', '560', '101', '129', '356', '806', '522', '583', '332', '120', '542', '520', '807', '206']
['148', '352', '666', '458', '173', '812', '142', '846', '648', '302', '270', '244', '262', '516', '746', '249', '779', '437', '200', '88']
['878', '15', '463', '860', '557', '973', '479', '506', '61', '363', '861', '792', '769', '661', '784', '626', '122', '895', '493', '515']
['771', '507', '369', '423', '331', '1', '164', '504', '20', '823', '900', '500', '78', '959', '686', '297', '68', '64', '750', '358']
['445', '581', '797', '760', '710', '946', '447', '657', '327', '835', '152', '308', '10', '304', '196', '793', '673', '660', '210', '986']
['795', '444', '86', '459', '937', '410', '775', '321', '383', '890', '450', '774', '688', '977', '21', '641', '942', '541', '790', '667']
['607', '322', '279', '639', '75', '394', '606', '254', '94', '359', '320', '346', '956', '397', '580', '124', '319', '313', '799', '399']
['994', '55', '314', '687', '278', '464', '887', '955', '852', '949', '837', '577', '222', '915', '77', '12', '478', '908', '407', '233']
['811', '556', '561', '677', '27', '505', '568', '578', '534', '255', '211', '783', '90', '863', '204', '205', '405', '832', '76', '625']
['143', '326', '739', '748', '462', '156', '802', '136', '189', '176', '741', '414', '584', '63', '948', '481', '957', '850', '527', '311']
['266', '825', '465', '856', '252', '571', '250', '371', '916', '147', '526', '128', '232', '663', '951', '393', '162', '52', '431', '309']
['67', '969', '70', '631', '501', '894', '115', '523', '175', '945', '98', '822', '858', '112', '649', '747', '696', '591', '170', '428']
['502', '691', '203', '745', '4', '365', '316', '613', '665', '461', '413', '198', '770', '829', '910', '355', '810', '555', '11', '940']
['119', '241', '535', '621', '911', '967', '18', '401', '109', '935', '962', '49', '123', '820', '717', '298', '23', '882', '429', '387']
['643', '868', '390', '732', '574', '373', '457', '398', '194', '127', '280', '218', '635', '976', '690', '310', '168', '539', '17', '547']
['424', '662', '764', '192', '212', '32', '246', '97', '950', '551', '146', '421', '433', '474', '704', '130', '498', '35', '366', '654']
['894', '631', '428', '858', '591', '112', '115', '649', '747', '170', '98', '70', '501', '969', '696', '945', '175', '822', '67', '523']
['898', '282', '532', '689', '180', '920', '111', '970', '788', '597', '524', '966', '715', '979', '612', '615', '166', '757', '711', '805']
['524', '920', '597', '898', '788', '282', '805', '612', '532', '970', '689', '979', '757', '711', '111', '715', '615', '166', '180', '966']
['343', '99', '159', '184', '881', '813', '496', '381', '698', '93', '838', '675', '953', '389', '265', '777', '874', '744', '74', '699']
['16', '990', '988', '324', '9', '494', '749', '351', '610', '155', '839', '497', '923', '384', '287', '334', '712', '197', '680', '919']
['219', '901', '34', '645', '521', '402', '342', '548', '679', '589', '259', '602', '348', '801', '66', '217', '883', '378', '466', '422']
['57', '758', '554', '339', '719', '263', '545', '958', '865', '317', '684', '899', '611', '995', '277', '993', '926', '354', '235', '827']
['419', '207', '550', '87', '227', '618', '281', '140', '651', '483', '897', '201', '193', '563', '824', '39', '947', '345', '403', '695']
['803', '62', '921', '642', '646', '396', '756', '525', '605', '38', '306', '69', '133', '975', '729', '22', '833', '107', '740', '685']
['555', '461', '502', '365', '11', '810', '745', '770', '613', '940', '665', '413', '316', '355', '198', '203', '829', '910', '691', '4']
['891', '104', '510', '943', '683', '844', '436', '558', '590', '231', '575', '854', '2', '569', '307', '896', '529', '485', '914', '443']
['849', '583', '101', '830', '206', '604', '129', '806', '847', '807', '542', '356', '522', '702', '332', '560', '520', '630', '120', '264']
['68', '164', '20', '423', '686', '823', '369', '358', '1', '500', '507', '959', '331', '78', '64', '771', '297', '504', '900', '750']
['4', '910', '555', '810', '613', '365', '770', '355', '203', '198', '745', '691', '413', '316', '665', '829', '461', '502', '940', '11']
['807', '356', '560', '630', '849', '120', '520', '129', '542', '702', '101', '264', '830', '206', '806', '604', '332', '847', '522', '583']
['799', '580', '359', '606', '322', '607', '319', '313', '254', '397', '75', '279', '320', '394', '639', '346', '956', '124', '94', '399']
['913', '289', '416', '785', '471', '537', '286', '831', '791', '927', '24', '676', '91', '879', '721', '834', '703', '869', '58', '598']
['342', '259', '883', '645', '466', '402', '378', '422', '34', '521', '602', '801', '348', '66', '219', '589', '679', '901', '217', '548']
['278', '478', '994', '233', '687', '577', '222', '77', '908', '12', '464', '887', '314', '915', '852', '407', '55', '955', '837', '949']
['358', '1', '297', '900', '68', '423', '500', '750', '78', '64', '20', '369', '771', '504', '686', '959', '331', '164', '507', '823']
['575', '529', '854', '844', '307', '2', '569', '891', '485', '443', '436', '558', '590', '104', '943', '896', '510', '683', '231', '914']
['935', '387', '820', '401', '123', '119', '18', '23', '882', '241', '911', '535', '717', '49', '109', '962', '298', '967', '429', '621']
['395', '629', '442', '5', '763', '333', '435', '533', '337', '742', '867', '840', '773', '411', '341', '213', '845', '434', '767', '353']
['668', '6', '82', '495', '647', '223', '559', '653', '888', '999', '391', '215', '451', '819', '566', '503', '782', '870', '930', '468']
['711', '966', '532', '757', '282', '524', '166', '898', '920', '689', '180', '970', '805', '615', '715', '597', '979', '111', '788', '612']
